case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,recurrent_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,2.8593953240081743e+02,2,16,4.2386459442869629e-03,True,False,False,False,8,132,24,32,8,5.3477408184262553e+04,1.8390267947137043e-01,1.8388667986011836e-01,8.6435974507005367e-02,1.6230567870842341e-01,8.8263967151883160e-01,9.9734969031887877e-01,1.6229965901267437e-01,8.8253014844158828e-01,9.9734628091110289e-01,4.2933683003147577e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",6,24,8,16,24,16,32,32,1.9417567600830675e+06,2,32,2.9652314515750600e-01,True,False,False,False,8,132,24,30,6,5.8011317670598364e+04,1.8390267947137043e-01,1.8388667986011836e-01,9.5721210153581676e-02,1.5700879260955905e-01,8.5383450682232565e-01,9.9675756462855603e-01,1.5700879260955905e-01,8.5376022285744801e-01,9.9675559995079699e-01,1.0002824053913621e-12,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,1.0081768361462053e+02,2,16,1.6572666469014707e-04,False,True,False,False,8,132,24,32,8,1.9589409133258238e+06,1.8390267947137043e-01,1.8388667986011836e-01,6.4300285825425602e-04,1.8388555565161155e-01,9.9999388640597753e-01,9.9999973810495879e-01,1.8388555389784569e-01,9.9990687697659453e-01,9.9999776544165042e-01,9.9970283824575934e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",6,24,8,16,24,16,32,28,7.5949429604987893e+05,2,32,2.9649289529428141e-01,False,True,False,False,8,132,23,31,8,2.4413611000216465e+12,1.8390267947137043e-01,1.8388667986011836e-01,8.7594631885821073e-04,1.8388459355809048e-01,9.9998865441461304e-01,9.9999972994567587e-01,1.8388459355809048e-01,9.9990165497679562e-01,9.9999775887738585e-01,9.9967324700795435e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,256,56,7.4928761032571457e+05,2,256,2.1970362254163436e+00,True,True,True,False,8,132,24,31,7,1.1522612593550148e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901355418895e-01,1.2909944569656770e-01,7.0205980006149971e-01,9.9263210709966343e-01,1.2909944569457399e-01,7.0199872054975643e-01,9.9262349342380640e-01,1.5428709241436416e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_smooth,0.01,universal_recurrent_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_full_component_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,272,64,7.4491615713143675e+05,2,272,2.2169520033790437e+00,True,True,True,False,8,132,24,28,4,1.1525215929693759e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901436555745e-01,1.2909944487358055e-01,7.0205979558598708e-01,9.9263209411212672e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,2.1481249527778365e-13,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,6.9946648269488875e+01,2,16,1.7303398908700343e-01,True,False,False,False,8,132,24,32,8,1.4680877722143274e+04,3.7137778489504708e-01,3.6458407253839792e-01,1.6756834508883869e-01,3.2379375483920569e-01,8.8811821258347434e-01,9.9651271032748201e-01,3.2379375483920569e-01,8.7187163047652716e-01,9.9608944523585530e-01,4.3941984207047380e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",1,24,8,16,24,16,32,32,4.8002388960780881e+03,2,32,6.1636802454359452e-01,True,False,False,False,8,132,24,30,6,1.3589713373904540e+04,3.7137778489504708e-01,3.6458407253839792e-01,1.8786432194225614e-01,3.1245566483880577e-01,8.5701951449318459e-01,9.9570243734280117e-01,3.1245566483880577e-01,8.4134182912181199e-01,9.9523184489995997e-01,1.0168382814058901e-14,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,5.8791570329896437e+01,2,16,7.9530047029550896e-03,False,True,False,False,8,132,24,32,8,2.2635056231613022e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.7560311440948018e-02,3.6354088515868715e-01,9.9713869184562121e-01,9.9993553891381282e-01,3.6354088501303178e-01,9.7889776879295554e-01,9.9951081998834446e-01,9.3139262218235985e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",1,24,8,16,24,16,32,28,1.6044688028509418e+04,2,32,5.9163504847517023e-01,False,True,False,False,8,132,24,32,8,2.2493111827756950e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.9524942713600906e-02,3.6338660364196473e-01,9.9671552054346235e-01,9.9993482334075945e-01,3.6338660364196473e-01,9.7848233906790982e-01,9.9951010471927504e-01,9.2916434367225287e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,256,56,4.1509763892103729e+03,2,256,2.5553598961077997e+00,True,True,True,False,8,132,24,28,4,8.6529322206005884e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544601e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.9698578750502800e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,272,64,4.0674886609129721e+03,2,272,2.6229435714358167e+00,True,True,True,False,8,132,24,28,4,8.6529322205962012e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544646e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.8718813218936669e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,6.9946648269488875e+01,2,16,1.7303398908700343e-01,True,False,False,False,8,132,24,32,8,1.4680877722168254e+04,3.7137778489504708e-01,3.6458407253007830e-01,1.6756834527891490e-01,3.2379375473147048e-01,8.8811821230823895e-01,9.9651271032160127e-01,3.2379375473147048e-01,8.7187163018643121e-01,9.9608944522946585e-01,4.3941983996713069e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",6,24,8,16,24,16,32,32,4.8002388960780881e+03,2,32,6.1636802454359452e-01,True,False,False,False,8,132,24,30,6,1.3589713373904317e+04,3.7137778489504708e-01,3.6458407253007830e-01,1.8786432192611024e-01,3.1245566483880577e-01,8.5701951451274128e-01,9.9570243734514607e-01,3.1245566483880577e-01,8.4134182912181199e-01,9.9523184489995997e-01,1.1551230493753570e-14,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,5.8791570329896437e+01,2,16,7.9530047029550896e-03,False,True,False,False,8,132,24,32,8,2.2643047792976871e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.7560311379956150e-02,3.6354088515496741e-01,9.9713869185817261e-01,9.9993553891432596e-01,3.6354088515128219e-01,9.7889776916521909e-01,9.9951081998839020e-01,9.3139262423175295e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",6,24,8,16,24,16,32,28,1.6044688028509418e+04,2,32,5.9163504847517023e-01,False,True,False,False,8,132,24,32,8,2.2493111832327992e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.9524942610866505e-02,3.6338660364196473e-01,9.9671552056620694e-01,9.9993482334127259e-01,3.6338660364196473e-01,9.7848233906790982e-01,9.9951010471927504e-01,9.2916434367225287e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,256,56,4.1509763892103729e+03,2,256,2.5553598961077997e+00,True,True,True,False,8,132,24,28,4,8.6529322206015649e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366105e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.1967281884963971e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,272,64,4.0674886609129721e+03,2,272,2.6229435714358167e+00,True,True,True,False,8,132,24,28,4,8.6529322205960727e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366172e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.2754508317948179e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,6.9946648269488875e+01,2,16,1.7303398908700343e-01,True,False,False,False,8,132,24,32,8,4.0611616672204918e+03,3.7137778489504708e-01,3.6654316047024932e-01,1.7250398775470874e-01,3.2341345472358163e-01,8.8233389571002963e-01,9.9651271032001398e-01,3.1834750374868115e-01,8.5720664158371096e-01,9.9555433472568011e-01,1.2398930892746331e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",1,24,8,16,24,16,32,32,4.8002388960780881e+03,2,32,6.1636802454359452e-01,True,False,False,False,8,132,24,30,6,1.3589723822979318e+04,3.7137778489504708e-01,3.6654316047024932e-01,1.9163858170436029e-01,3.1245566483880577e-01,8.5243894453779179e-01,9.9570243734522335e-01,3.1245566483880577e-01,8.4134182912181199e-01,9.9523184489995997e-01,1.1370572564135858e-14,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,5.8791570329896437e+01,2,16,7.9530047029550896e-03,False,True,False,False,8,132,24,32,8,2.2643223980076128e+08,3.7137778489504708e-01,3.6654316047024932e-01,4.6817873817659068e-02,3.6354088515421851e-01,9.9180921746792627e-01,9.9993553891444598e-01,3.6354088483382013e-01,9.7889776831039665e-01,9.9951081998836311e-01,9.3139261940563967e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",1,24,8,16,24,16,32,28,1.6044688028509418e+04,2,32,5.9163504847517023e-01,False,True,False,False,8,132,24,32,8,2.2493173149428728e+08,3.7137778489504708e-01,3.6654316047024932e-01,4.8000674798137077e-02,3.6338660364196473e-01,9.9138830793013588e-01,9.9993482334139261e-01,3.6338660364196473e-01,9.7848233906790982e-01,9.9951010471927493e-01,9.2916434367225287e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,256,56,4.1509763892103729e+03,2,256,2.5553598961077997e+00,True,True,True,False,8,132,24,28,4,8.6529372712092879e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038977e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.3990159731551019e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
