case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,multi_step_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,3.9017485923876509e+05,2,32,1.6693145285537937e-02,False,True,False,False,8,132,24,32,8,1.9903600147215337e+06,1.8390267947137043e-01,1.8388667986011836e-01,9.9209723795680004e-04,1.8388400358119272e-01,9.9998544604248840e-01,9.9999972933409653e-01,1.8388400300346591e-01,9.9989844374231962e-01,9.9999775693512094e-01,9.9965450060238181e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,4.5514228440245026e+05,2,48,2.9696240602841023e-01,False,True,False,False,8,132,23,31,8,2.4397798803147676e+12,1.8390267947137043e-01,1.8388667986011836e-01,9.9220432569408520e-04,1.8388400300339811e-01,9.9998544290036506e-01,9.9999972800318448e-01,1.8388400300339811e-01,9.9989844374195092e-01,9.9999775693489834e-01,9.9965450060223049e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,3.8549155026868418e+07,2,64,6.9535805466729217e-02,True,True,True,False,8,132,24,32,8,1.1596385605998990e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094899116026187e-01,1.2909946841132278e-01,7.0205992358733149e-01,9.9263210709966343e-01,1.2909946840931683e-01,7.0199884406477475e-01,9.9262349342361145e-01,1.5428638299988211e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,1.9892402237606045e+07,2,80,3.0453774435456293e-01,True,True,True,False,8,132,24,29,5,1.1599128009086855e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094899197163007e-01,1.2909946758833579e-01,7.0205991911181975e-01,9.9263209411212672e-01,1.2909946758833579e-01,7.0199883960056009e-01,9.9262348046801974e-01,2.2150374847877363e-15,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,2.3994456874369775e+05,2,32,6.9879327622525134e-01,True,False,False,False,8,132,24,30,6,9.7263939767919771e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.3866238117492056e-01,2.7561170831550741e-01,7.5596201006965280e-01,9.9213021213275587e-01,2.7561170831550735e-01,7.4213299644025932e-01,9.9023108927406844e-01,2.2911324516378902e-13,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,4.4229002926582631e+04,2,48,9.1557677078333100e-01,True,False,False,False,8,132,24,30,6,9.4883682544916451e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5501057299389995e-01,2.6055930919851117e-01,7.1467551334423451e-01,9.9213021194794604e-01,2.6055930919851111e-01,7.0160176455397372e-01,9.9023108908961233e-01,2.2146537007838188e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,5.2672652594059051e+04,2,32,1.3696668586156943e-01,False,True,False,False,8,132,24,32,8,2.2471778192932159e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.9910815395797180e-02,3.6335504547349051e-01,9.9662896117114941e-01,9.9993476651793078e-01,3.6335504547349046e-01,9.7839736314916126e-01,9.9951004792058151e-01,9.2872099286313459e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,3.4757347232014174e+04,2,48,6.0723031325545129e-01,False,True,False,False,8,132,24,32,8,2.2479757896957090e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.9910815395797319e-02,3.6335504547349051e-01,9.9662896117114941e-01,9.9993476651793078e-01,3.6335504547349046e-01,9.7839736314916126e-01,9.9951004792058151e-01,9.2872099286313481e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,1.0872808103501687e+06,2,64,7.1208982293915857e-01,True,True,True,False,8,132,24,29,5,8.6529533764629628e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5739799533505348e-01,2.5820111918072736e-01,7.0820734812416597e-01,9.9213015521046355e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,8.5696435894168136e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,7.7811604222456994e+05,2,80,9.2576492493177442e-01,True,True,True,False,8,132,24,29,5,8.6529533764645817e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5739799533505325e-01,2.5820111918072730e-01,7.0820734812416586e-01,9.9213015521046355e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,3.6675476930665988e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,2.3994456874369775e+05,2,32,6.9879327622525134e-01,True,False,False,False,8,132,24,30,6,9.7263939767951217e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.3866238125469874e-01,2.7561170823542558e-01,7.5596200986725093e-01,9.9213021213509267e-01,2.7561170823542558e-01,7.4213299622462503e-01,9.9023108927406867e-01,2.4023903067440790e-13,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,4.4229002926582631e+04,2,48,9.1557677078333100e-01,True,False,False,False,8,132,24,30,6,9.4883682544781402e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5501057298200769e-01,2.6055930919851117e-01,7.1467551336054302e-01,9.9213021195028261e-01,2.6055930919851111e-01,7.0160176455397372e-01,9.9023108908961233e-01,1.7680920925384121e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,5.2672652594059051e+04,2,32,1.3696668586156943e-01,False,True,False,False,8,132,24,32,8,2.2479571535150498e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.9910815294388139e-02,3.6335504547349051e-01,9.9662896119389199e-01,9.9993476651844382e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313459e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,3.4757347232014174e+04,2,48,6.0723031325545129e-01,False,True,False,False,8,132,24,32,8,2.2479757895527321e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.9910815294388320e-02,3.6335504547349051e-01,9.9662896119389199e-01,9.9993476651844382e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313481e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,1.0872808103501687e+06,2,64,7.1208982293915857e-01,True,True,True,False,8,132,24,29,5,8.6529533764636687e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5739799532326951e-01,2.5820111918072736e-01,7.0820734814032693e-01,9.9213015521280012e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,5.2160656195019104e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,7.7811604222456994e+05,2,80,9.2576492493177442e-01,True,True,True,False,8,132,24,29,5,8.6529533764636153e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5739799532327012e-01,2.5820111918072730e-01,7.0820734814032671e-01,9.9213015521280012e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,3.3521596175691505e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,2.3994456874369775e+05,2,32,6.9879327622525134e-01,True,False,False,False,8,132,24,30,6,9.7263979643323626e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.4164452154070729e-01,2.7561170819991732e-01,7.5192156865327053e-01,9.9213021213516972e-01,2.7561170819991732e-01,7.4213299612901273e-01,9.9023108927406867e-01,1.7693291632887360e-13,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,4.4229002926582631e+04,2,48,9.1557677078333100e-01,True,False,False,False,8,132,24,30,6,9.4883724282758226e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.5780367506595725e-01,2.6055930919851111e-01,7.1085573896463294e-01,9.9213021195035955e-01,2.6055930919851117e-01,7.0160176455397383e-01,9.9023108908961233e-01,3.1359682769078915e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,5.2672652594059051e+04,2,32,1.3696668586156943e-01,False,True,False,False,8,132,24,32,8,2.2479797722102824e+08,3.7137778489504708e-01,3.6654316047024932e-01,4.8238982332513752e-02,3.6335504547349051e-01,9.9130221119753348e-01,9.9993476651856383e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313481e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,3.4757347232014174e+04,2,48,6.0723031325545129e-01,False,True,False,False,8,132,24,32,8,2.2479819171828654e+08,3.7137778489504708e-01,3.6654316047024932e-01,4.8238982332513863e-02,3.6335504547349051e-01,9.9130221119753348e-01,9.9993476651856383e-01,3.6335504547349046e-01,9.7839736314916126e-01,9.9951004792058151e-01,9.2872099286313481e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,1.0872808103501687e+06,2,64,7.1208982293915857e-01,True,True,True,False,8,132,24,29,5,8.6529584268136614e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016546761885517e-01,2.5820111918072730e-01,7.0442214458311880e-01,9.9213015521287706e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,6.9030878465538749e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,7.7811604222456994e+05,2,80,9.2576492493177442e-01,True,True,True,False,8,132,24,29,5,8.6529584268154974e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016546761885861e-01,2.5820111918072730e-01,7.0442214458311880e-01,9.9213015521287706e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,4.0029228583434381e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,2.3994456874369775e+05,2,32,6.9879327622525134e-01,True,False,False,False,8,132,24,30,6,9.7263949865116012e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.3919031066824889e-01,2.7561170860510875e-01,7.5524565770875407e-01,9.9213021213425368e-01,2.7561170860510864e-01,7.4213299722006165e-01,9.9023108927406867e-01,2.8501031031790718e-13,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
