case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,capacity_feature_rows,capacity_feature_rank,capacity_feature_condition,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,capacity_projected_correction_norm,capacity_correction_residual_norm,capacity_correction_relative_residual,max_capacity_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,direction_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.04,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3754231667342975e+00,False,8,132,24,32,8,3.1711411729016018e+09,3.7137778489504708e-01,3.6458407253839792e-01,7.5156074786486725e-03,3.6450660020486692e-01,9.9978750488744172e-01,9.9999711519620427e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3754231667342998e+00,False,8,132,24,32,8,3.1711411716166430e+09,3.7137778489504708e-01,3.6458407253839792e-01,7.5156074786486664e-03,3.6450660020486692e-01,9.9978750488744172e-01,9.9999711519620427e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,32,32,4.7378185455557315e+01,False,8,132,24,32,8,3.1711411717477870e+09,3.7137778489504708e-01,3.6458407253839792e-01,7.5156074786486725e-03,3.6450660020486692e-01,9.9978750488744172e-01,9.9999711519620427e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260128e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,24,24,3.3789188175527256e+00,True,8,132,24,24,0,4.6902955323170801e+01,3.7137778489504708e-01,3.6458407253839792e-01,3.6458407253839792e-01,6.3199350978672297e-16,1.7334643979000524e-15,2.6395532938352676e-15,6.3753519717430140e-16,1.7166756416366465e-15,2.8110027168767376e-15,8.6891926779563762e-16,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,40,40,4.7426704189479565e+01,True,8,132,24,24,0,4.6902955323170822e+01,3.7137778489504708e-01,3.6458407253839792e-01,3.6458407253839781e-01,4.3649671271047711e-16,1.1972456988353635e-15,1.5524942662967184e-15,5.5947542221488487e-16,1.5064859691944013e-15,2.1639197268580793e-15,1.1264399555035727e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3754231667343002e+00,False,8,132,24,32,8,1.2893061923299528e+05,3.7137778489504708e-01,3.6458407253007830e-01,7.1403063372600557e-03,3.6451414508634294e-01,9.9980819940034660e-01,9.9999996223939935e-01,3.6450660113407607e-01,9.8149812928925506e-01,9.9957237012041877e-01,9.4505349683972129e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3754231667342975e+00,False,8,132,24,32,8,3.1711411718368306e+09,3.7137778489504708e-01,3.6458407253007830e-01,7.5156070750585528e-03,3.6450660020486692e-01,9.9978750491025636e-01,9.9999711519671741e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648437e-01,9.4505348303260128e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3754231667342993e+00,False,8,132,24,32,8,3.1711411718180714e+09,3.7137778489504708e-01,3.6458407253007830e-01,7.5156070750585415e-03,3.6450660020486692e-01,9.9978750491025636e-01,9.9999711519671741e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,32,32,4.7378185455557315e+01,False,8,132,24,32,8,3.1711411716606956e+09,3.7137778489504708e-01,3.6458407253007830e-01,7.5156070750585537e-03,3.6450660020486692e-01,9.9978750491025636e-01,9.9999711519671741e-01,3.6450660020486697e-01,9.8149812678719617e-01,9.9957237011648437e-01,9.4505348303260117e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,24,24,3.3789188175527256e+00,True,8,132,24,24,0,4.6902955323170815e+01,3.7137778489504708e-01,3.6458407253007830e-01,3.6458407253007824e-01,6.2851925894158250e-16,1.7239350435138098e-15,2.5256840228892359e-15,1.4631499060139345e-15,3.9397884459551800e-15,7.4162685286823731e-15,7.2430407570000589e-16,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,40,40,4.7426704189479565e+01,True,8,132,24,24,0,4.6902955323170822e+01,3.7137778489504708e-01,3.6458407253007830e-01,3.6458407253007818e-01,4.7566999751088638e-16,1.3046922050376830e-15,1.6345683437607707e-15,1.4409240909700232e-15,3.8799415300978071e-15,7.4823083399585416e-15,1.1651324250532239e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3754231667343002e+00,False,8,132,24,32,8,1.2893061934392589e+05,3.7137778489504708e-01,3.6654316047024932e-01,3.8513978235070433e-02,3.6451414508634294e-01,9.9446445711521858e-01,9.9999996223951948e-01,3.6450660113407612e-01,9.8149812928925517e-01,9.9957237012041877e-01,9.4505349683972117e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3754231667342975e+00,False,8,132,24,32,8,3.1711498173165679e+09,3.7137778489504708e-01,3.6654316047024932e-01,3.8585319677414041e-02,3.6450660020486692e-01,9.9444387323236472e-01,9.9999711519683743e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3228229767238475e+00,False,8,132,24,32,8,3.1711498147593923e+09,3.7137778489504708e-01,3.6654316047024932e-01,3.8585319677414021e-02,3.6450660020486692e-01,9.9444387323236472e-01,9.9999711519683743e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,32,32,4.7378185455557315e+01,False,8,132,24,32,8,3.1711498159978108e+09,3.7137778489504708e-01,3.6654316047024932e-01,3.8585319677414000e-02,3.6450660020486692e-01,9.9444387323236472e-01,9.9999711519683743e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,24,24,3.3789188175527256e+00,True,8,132,24,24,0,4.6916005340419780e+01,3.7137778489504708e-01,3.6654316047024932e-01,3.6654316047024921e-01,6.0848656344154245e-16,1.6600679785182640e-15,2.6389963237079160e-15,1.3190817262828306e-15,3.5518595347742964e-15,5.7787125018626354e-15,1.7953150235822401e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_component_diagonal_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,40,40,4.7426704189479565e+01,True,8,132,24,24,0,4.6916005340419780e+01,3.7137778489504708e-01,3.6654316047024932e-01,3.6654316047024926e-01,4.2416977875251710e-16,1.1572164604253885e-15,1.5985879320656175e-15,1.2958234905964972e-15,3.4892326447654977e-15,6.0094211268326820e-15,1.6030175433677965e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3754231667343002e+00,False,8,132,24,32,8,1.2893061925800686e+05,3.7137778489504708e-01,3.6492988180991714e-01,1.7414266271441225e-02,3.6451414508634294e-01,9.9886077642775561e-01,9.9999996223927778e-01,3.6450660113407607e-01,9.8149812928925506e-01,9.9957237012041877e-01,9.4505349683972129e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3754231667342975e+00,False,8,132,24,32,8,3.1711420971916323e+09,3.7137778489504708e-01,3.6492988180991714e-01,1.7571483855651174e-02,3.6450660020486692e-01,9.9884010154786196e-01,9.9999711519659584e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648437e-01,9.4505348303260117e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3638526517757827e+00,False,8,132,24,32,8,3.1711420934849873e+09,3.7137778489504708e-01,3.6492988180991714e-01,1.7571483855651149e-02,3.6450660020486692e-01,9.9884010154786196e-01,9.9999711519659584e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648437e-01,9.4505348303260117e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,32,32,4.7378185455557315e+01,False,8,132,24,32,8,3.1711420964385562e+09,3.7137778489504708e-01,3.6492988180991714e-01,1.7571483855651160e-02,3.6450660020486692e-01,9.9884010154786196e-01,9.9999711519659584e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648437e-01,9.4505348303260117e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,24,24,3.3789188175527256e+00,True,8,132,24,24,0,4.6905888820092862e+01,3.7137778489504708e-01,3.6492988180991714e-01,3.6492988180991720e-01,6.4398474400548690e-16,1.7646807677451923e-15,2.6893220553738082e-15,7.8547427510747830e-16,2.1150276270010514e-15,2.7844083691532171e-15,1.4104452242787450e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,40,40,4.7426704189479565e+01,True,8,132,24,24,0,4.6905888820092869e+01,3.7137778489504708e-01,3.6492988180991714e-01,3.6492988180991703e-01,4.5764475946414928e-16,1.2540621699555013e-15,1.5736214086376850e-15,8.1956525202946389e-16,2.2068235779398503e-15,3.2579447346372456e-15,1.3550751819795297e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3754231667343002e+00,False,8,132,24,32,8,1.2893061942982156e+05,3.7137778489504708e-01,3.6458407252842701e-01,7.1403062561571778e-03,3.6451414508628005e-01,9.9980819940470245e-01,9.9999996223949739e-01,3.6450660113407635e-01,9.8149812928925584e-01,9.9957237012041877e-01,9.4505349683972684e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3754231667342975e+00,False,8,132,24,32,8,3.1711411722477431e+09,3.7137778489504708e-01,3.6458407252842701e-01,7.5156069949575939e-03,3.6450660020486697e-01,9.9978750491478474e-01,9.9999711519682755e-01,3.6450660020486697e-01,9.8149812678719617e-01,9.9957237011648437e-01,9.4505348303260117e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.04,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3754231667342993e+00,False,8,132,24,32,8,3.1711411719252338e+09,3.7137778489504708e-01,3.6458407252842701e-01,7.5156069949575844e-03,3.6450660020486697e-01,9.9978750491478474e-01,9.9999711519682755e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
