case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,nonlinear_feature_rows,nonlinear_feature_rank,nonlinear_feature_condition,finite_difference_eps,finite_difference_direction_count,source_row_second_differential_used,all_row_second_differential_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,nonlinear_projected_correction_norm,nonlinear_correction_residual_norm,nonlinear_correction_relative_residual,max_nonlinear_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,nonlinear_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_nonlinear_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_full_component_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,384,46,6.6692162727855134e+05,1.0000000000000001e-05,16,True,True,False,8,132,24,31,7,1.1522612593328946e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901355419400e-01,1.2909944569656770e-01,7.0205980006149971e-01,9.9263210709966343e-01,1.2909944569457399e-01,7.0199872054975643e-01,9.9262349342380640e-01,1.5428709233602623e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.01,universal_nonlinear_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_full_component_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",6,24,8,16,24,16,256,46,3.4773115374666530e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,31,7,1.1522612593418768e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901355419453e-01,1.2909944569656770e-01,7.0205980006149971e-01,9.9263210709966343e-01,1.2909944569457399e-01,7.0199872054975643e-01,9.9262349342380640e-01,1.5428709229965985e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_smooth,0.01,universal_nonlinear_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_full_component_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",6,24,8,16,24,16,544,70,3.2326775317584241e+04,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,1.1525215929637176e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901436555778e-01,1.2909944487358055e-01,7.0205979558598708e-01,9.9263209411212672e-01,1.2909944487358055e-01,7.0199871608547426e-01,9.9262348046801974e-01,2.3232009978067035e-14,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,1.2118291433109796e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206006043e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544585e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.7352959173025407e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",1,24,8,16,24,16,272,54,1.2466855682410300e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206005349e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544596e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.5240655262932100e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",1,24,8,16,24,16,288,70,1.1010211618179450e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206006020e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544485e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.4950784848377404e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,384,46,1.1201100610842770e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,8.6529322206003303e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544574e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,2.8619873825382738e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",1,24,8,16,24,16,256,46,9.8467714135485730e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206004986e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544579e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.6271564264437506e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_stage_scalar_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",1,24,8,16,24,16,544,70,1.1390110183873703e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,8.6529322206009101e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544529e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.8972381138720927e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,1.2118291433109796e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206003326e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366161e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.5284456536348954e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",6,24,8,16,24,16,272,54,1.2466855682410300e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206002382e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366166e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.8804250513723319e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",6,24,8,16,24,16,288,70,1.1010211618179450e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206007885e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366127e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.3093561899923907e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,384,46,1.1201100610842770e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,8.6529322206005793e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366166e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.0850595451498960e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",6,24,8,16,24,16,256,46,9.8467714135485730e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529322206002917e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366216e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,4.1403615198035553e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_stage_scalar_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",6,24,8,16,24,16,544,70,1.1390110183873703e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,8.6529322206006805e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366161e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.1418593275366109e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,1.2118291433109796e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529372712110296e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038950e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.0647785824617593e-14,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",1,24,8,16,24,16,272,54,1.2466855682410300e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529372712110023e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038961e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.1133725565476412e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",1,24,8,16,24,16,288,70,1.1010211618179450e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529372712113457e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038894e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.2394687669950587e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_all_rows_perp_along_active_velocity,all source-free lower-pair row second differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,384,46,1.1201100610842770e+04,1.0000000000000001e-05,16,True,True,False,8,132,24,28,4,8.6529372712119198e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038983e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,4.8499103273367708e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_source_rows,source-row second differential along source-consistency rows,"0,1",1,24,8,16,24,16,256,46,9.8467714135485730e+03,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529372712108852e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038994e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.8909970845510273e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,case_local_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,case_local_nonlinear_capacity_nonfinal_component_diagonal_value_fit,case_local_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_perp_along_source_active,source and active rows plus source-row second differential along source/active rows,"0,1",1,24,8,16,24,16,544,70,1.1390110183873703e+03,1.0000000000000001e-05,32,True,False,False,8,132,24,28,4,8.6529372712110262e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038966e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.2971057901568240e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,second_diff_source_rows_perp_along_active_velocity,source-row second differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,1.2118291433109796e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529331986056286e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896670e-01,2.5819888974716138e-01,7.0753013830106337e-01,9.9213015521196113e-01,2.5819888974716138e-01,6.9524592005450581e-01,9.9023103246073607e-01,7.8158015152411321e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,active_plus_second_diff_source_rows_perp,active non-final velocity plus source-row second differential,"0,1",6,24,8,16,24,16,272,54,1.2466855682410300e+04,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529331986104955e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896687e-01,2.5819888974716110e-01,7.0753013830106259e-01,9.9213015521196113e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,7.9696247011140146e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
cylindrical_sharp,0.04,universal_nonlinear_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_nonlinear_capacity_gap_not_full_tfe,,universal_nonlinear_capacity_nonfinal_component_diagonal_value_fit,all_case_h_nonlinear_capacity_oracle_fit,source_active_plus_second_diff_source_rows_raw,source consistency and active rows plus raw source-row second differential,"0,1",6,24,8,16,24,16,288,70,1.1010211618179450e+05,1.0000000000000001e-05,16,True,False,False,8,132,24,28,4,8.6529331986113641e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896654e-01,2.5819888974716110e-01,7.0753013830106259e-01,9.9213015521196113e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.9686362470393745e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested non-final second-differential source features do not reproduce the local correction.,derive higher-order or nonlocal non-final source features for the coefficient-gradient law,"This is a finite-difference capacity audit. It perturbs the existing source-free lower-pair row Jacobian along non-final active/source row directions, then projects the local oracle correction onto those second-differential feature rows. It is not a formula and not a trajectory h-sweep."
