case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,higher_order_feature_rows,higher_order_feature_rank,higher_order_feature_condition,finite_difference_eps,finite_difference_direction_count,source_row_second_differential_used,source_row_third_differential_used,nonlocal_source_feature_used,all_row_second_differential_used,all_row_third_differential_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,higher_order_projected_correction_norm,higher_order_correction_residual_norm,higher_order_correction_relative_residual,max_higher_order_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,higher_order_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,544,46,1.0326984411885800e+04,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,31,7,1.1522612593413965e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.3094901355419458e-01,1.2909944569656770e-01,7.0205980006149971e-01,9.9263210709966343e-01,1.2909944569457399e-01,7.0199872054975643e-01,9.9262349342380640e-01,1.5428709234249083e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,6.5163924919469119e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529322206788356e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170547621e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,8.6261641326705650e-14,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",1,24,8,16,24,16,272,54,6.5017339228143997e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529322206255506e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170543613e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.2301466216464111e-13,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",1,24,8,16,24,16,512,46,1.9637042775460272e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,8.6529322206014012e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544574e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.2722909811876844e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.3425835456384154e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,8.9514713009541663e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5448116899286516e-01,2.6107638839351877e-01,7.1609378483209041e-01,9.9213015565392970e-01,2.6107638839351877e-01,7.0299409122519285e-01,9.9023103290335324e-01,4.7425075018593909e-12,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,48,44,5.9842789514769521e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,8.7551081650619346e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5737302116613664e-01,2.5822601326067118e-01,7.0827562889071316e-01,9.9213015565123619e-01,2.5822601326067124e-01,6.9531895488484052e-01,9.9023103290066494e-01,2.0588020406368149e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,544,46,3.3764191761376883e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,8.6529322206005440e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544574e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.7402209889312849e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,6.5163924919469119e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529322204900666e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169368431e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.2648106290117118e-14,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",6,24,8,16,24,16,272,54,6.5017339228143997e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529322205003962e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366100e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.4414567752652011e-13,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",6,24,8,16,24,16,512,46,1.9637042775460272e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,8.6529322205998528e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366150e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.4272902561055187e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,1.3425835456384154e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,8.9514713009312072e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5448116903116164e-01,2.6107638834455710e-01,7.1609378471413676e-01,9.9213015565626617e-01,2.6107638834455710e-01,7.0299409109335498e-01,9.9023103290335324e-01,4.3185715269055013e-12,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,48,44,5.9842789514769521e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,8.7551081650591073e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5737302115435196e-01,2.5822601326067118e-01,7.0827562890687568e-01,9.9213015565357265e-01,2.5822601326067124e-01,6.9531895488484052e-01,9.9023103290066494e-01,2.4877853791750927e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_stage_scalar_value_fit,all_case_h_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,544,46,3.3764191761376883e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,8.6529322206005827e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366172e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.0764489968884414e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,6.5163924919469119e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529372710449968e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020041792e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.3549905865443785e-13,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",1,24,8,16,24,16,272,54,6.5017339228143997e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529372712210068e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038467e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.6307795274750769e-13,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",1,24,8,16,24,16,512,46,1.9637042775460272e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,8.6529372712119107e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038961e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.9299080027257871e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.3425835456384154e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,8.9514764695385145e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.5728001853594412e-01,2.6107638834178737e-01,7.1226642998015455e-01,9.9213015565634322e-01,2.6107638834178742e-01,7.0299409108589705e-01,9.9023103290335324e-01,8.8726472966011009e-13,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,48,44,5.9842789514769521e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,8.7551131790124316e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6014075913439533e-01,2.5822601326067118e-01,7.0449006040485163e-01,9.9213015565364970e-01,2.5822601326067124e-01,6.9531895488484052e-01,9.9023103290066494e-01,2.8236595065635293e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,case_local_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_component_diagonal_value_fit,case_local_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,544,46,3.3764191761376883e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,8.6529372712113138e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038972e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,3.9744177897736490e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,6.5163924919469119e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529331985891827e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586900057e-01,2.5819888974716138e-01,7.0753013830106337e-01,9.9213015521196113e-01,2.5819888974716138e-01,6.9524592005450581e-01,9.9023103246073607e-01,8.6754116922428208e-14,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",6,24,8,16,24,16,272,54,6.5017339228143997e+05,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,8.6529331985669774e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896632e-01,2.5819888974716110e-01,7.0753013830106259e-01,9.9213015521196113e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.6902023391206346e-13,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",6,24,8,16,24,16,512,46,1.9637042775460272e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,8.6529331986050488e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896665e-01,2.5819888974716138e-01,7.0753013830106337e-01,9.9213015521196113e-01,2.5819888974716138e-01,6.9524592005450581e-01,9.9023103246073607e-01,6.5286145909078947e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,1.3425835456384154e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,8.9514721801983467e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5497634786032108e-01,2.6107638857149279e-01,7.1541521148295817e-01,9.9213015565542728e-01,2.6107638857149273e-01,7.0299409170441907e-01,9.9023103290335324e-01,3.2626855800602741e-12,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.04,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,48,44,5.9842789514769521e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,8.7551091446516432e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5786264699118477e-01,2.5822601326067118e-01,7.0760446357520990e-01,9.9213015565273377e-01,2.5822601326067124e-01,6.9531895488484052e-01,9.9023103290066494e-01,3.6992287009754133e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
