case,history_mode,h,dictionary_group,coefficient_law,status,error_message,bootstrap_step_count,newton_converged,residual_norm,min_jacobian_rank,raw_terminal_endpoint_velocity_constraint_norm,history_source_norm,source_curvature_norm,candidate_formula_count,selected_formula_count,selected_laws,gain_values,basis_row_count,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,missing_direction_rank,missing_direction_dominant_variable_family,missing_direction_dominant_variable_fraction,missing_direction_stage0_fraction,missing_direction_stage1_fraction,missing_direction_stage2_fraction,coefficient_law_spans_terminal_bridge,coefficient_l1_norm,coefficient_l2_norm,max_abs_coefficient,coefficient_min,coefficient_max,coefficient_law_present,coefficient_law_is_bounded,coefficient_derivative_included,coefficient_law_uses_closure_value_norms,candidate_jacobian_used_for_coefficient,target_jacobian_used_for_formula,target_direction_oracle_used,target_bridge_used_for_scoring_only,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2858509045285762,0.7420693394540528,0.9868807885516498,0.5762396124642961,8,translation_velocity_v,0.5152105104662571,0.02979603618391223,0.027919034579946937,0.9422849292361409,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,1,stage2_velocity_translation_to_angular_cross_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530878248037,0.8988734899748825,0.9973079213151238,0.7173379668105876,8,translation_velocity_v,0.5560597125735289,2.567900413666219e-17,2.4546117040879547e-17,1.0,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3024024002996352,0.7850370451328658,0.9789223344954037,0.5346633839765166,8,translation_velocity_v,0.5010047411889184,0.04221781730924976,0.03957859392098916,0.9182035887697612,False,1.0,0.5086647666476091,0.3149178587793923,1.8515325707819382e-09,0.3149178587793923,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530872509157,0.8988734884850684,0.9973079205794257,0.7173379661182263,8,translation_velocity_v,0.5560597113831443,1.7197349947492104e-15,1.7188654470878234e-15,0.9999999999999964,False,1.0000000000000002,0.8896384494430639,0.8817589805498447,5.184226383335075e-09,0.8817589805498447,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.23945689346213567,0.6216304232173688,0.9091810555210242,0.0008415808772588905,8,angular_velocity_w,0.49433209104421894,0.02067894772673644,0.02185675929957538,0.9574642929736882,False,1.0,0.2041241452319315,0.041666666666666664,0.041666666666666664,0.041666666666666664,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,1,stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.30694809909169884,0.7968376854196154,0.954583509066095,0.6631217934980012,8,translation_velocity_v,0.4769551968269215,0.010707860950715367,0.010685992334412708,0.9786061467148721,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,1,stage2_velocity_translation_to_angular_cross_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530878248037,0.8988734899748825,0.9973079213151238,0.7173379668105876,8,translation_velocity_v,0.5560597125735289,2.567900413666219e-17,2.4546117040879547e-17,1.0,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.23291608771383948,0.6046504825411616,0.8854599436823961,0.0005466458818506032,8,angular_velocity_w,0.48413230566350596,0.02494085675546674,0.026252626668911018,0.9488065165756221,False,1.0,0.2702139298366388,0.11066461669406556,4.1022052497352843e-10,0.11066461669406556,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462523453699868,0.8988715625611615,0.9973095321611247,0.7173342265604623,8,translation_velocity_v,0.5560620825490058,3.3638652494478173e-09,3.3641821127658963e-09,0.9999999932719527,False,0.9999999999999999,0.8896380324978399,0.8817585672974556,3.268573760813159e-09,0.8817585672974556,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,uniform_average,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.25008086677602737,0.6492102724832611,0.9230056614361262,0.0009738609649669,8,translation_velocity_v,0.49688046749962334,0.0003110418633510488,0.00028747208612013954,0.9994014860505291,False,0.9999999999999999,0.18898223650461365,0.03571428571428571,0.03571428571428571,0.03571428571428571,True,True,False,False,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,max_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,1,stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.30694809909169884,0.7968376854196154,0.954583509066095,0.6631217934980012,8,translation_velocity_v,0.4769551968269215,0.010707860950715367,0.010685992334412708,0.9786061467148721,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,min_closure_delta_selector,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,1,stage2_velocity_translation_to_angular_cross_feature@1e+08,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530878248037,0.8988734899748825,0.9973079213151238,0.7173379668105876,8,translation_velocity_v,0.5560597125735289,2.567900413666219e-17,2.4546117040879547e-17,1.0,False,1.0,1.0,1.0,0.0,1.0,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.21557465462937245,0.5596320985154057,0.8375034045009804,0.00046278413828948505,8,angular_velocity_w,0.5500503752734177,0.009682408038557345,0.00834784747057534,0.9819697444908675,False,1.0000000000000002,0.27016294098003235,0.1106437209814972,4.101430670611843e-10,0.1106437209814972,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,inverse_closure_delta_norm_weights,paper_tfe_lower_pair_recurrent_stage2_feature_coefficient_law_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462523840002007,0.8988716628452497,0.9973094170266793,0.7173343144132572,8,translation_velocity_v,0.5560619650057023,2.9122351508407794e-09,2.9128823500089277e-09,0.9999999941748824,False,0.9999999999999999,0.8278118884134854,0.8189606879629052,3.0357895177785463e-09,0.8189606879629052,True,True,False,True,False,False,False,True,False,False,These frozen target-free coefficient/selection laws do not turn the spanning dictionary into a single local terminal-bridge formula.,derive state-dependent bounded coefficients with derivative terms rather than frozen value-norm selection
